"Twn Num","Twn Dir","Rng Num","Rng Dir","Sec","Quarter","Lib Num","API Num","Operator","Well Name","Field","Type","State","County","Photos","Thin Sec","Analysis","Latitude","Longitude","Source","Security Flag","Formation","Age","Min Depth","Max Depth"
"18","N","112","W","19","SWNW","S651","4904120146","AMOCO PRODUCTION","1 CHAMPLIN 357 AMOCO-B","BRUFF UNIT","SLABBED","WY","UINTA","T","F","F","41.53054","-110.11052","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRONTIER","CRET","11628","11699"
"47","N","100","W","33","SENW","S652","4902905046","MOBIL OIL","T33-33G STATE UNIT","GOOSEBERRY","CHIPS","WY","PARK","T","T","F","44.00199","-108.86837","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","PHOSPHORIA","PERM","5884","6249"
"49","N","68","W","28","SWSE","S653","4901105092","MOBIL OIL","F-34-28-P KRAUSE","COYOTE CREEK","FULL","WY","CROOK","F","F","F","44.19331","-105.02875","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","DAKOTA","CRET","6368","6386"
"36","N","57","E","9","C NWSE","S656","2509121058","SIGNAL DRLG & EXPL","1 VOGT","WILDCAT","SLABBED","MT","SHERIDAN","F","F","F","48.887078","-104.262059","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","MUDDY","CRET","4037","4090"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","FRONTIER","CRET","4316","4343"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","JELM","TRIA","4970","4978"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CHUGWATER","TRIA","5416","5437"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CHUGWATER","TRIA","5480","5554"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","EMBAR","PERM","5705","5711"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","EMBAR","PERM","5768","5778"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","EMBAR","PERM","5900","6113"
"17","N","76","W","19","NWNENW","S658","4900105141","CALIFORNIA OIL","2 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.43761","-105.97619","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","EMBAR","PERM","6162","6195"
"17","N","77","W","13","SESENE","S660","4900105153","CALIFORNIA OIL","14 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.44654","-105.98536","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","CHUGWATER","TRIA","5373","5442"
"17","N","77","W","13","SESENE","S660","4900105153","CALIFORNIA OIL","14 HOLST","QUEALY","FULL","WY","ALBANY","F","F","F","41.44654","-105.98536","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","TENSLEEP","PENN","5442","5517"
"17","S","7","E","16","SENW","U367",,"UTAH POWER & LIGHT","A-737 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.3456","-111.14526","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","17","SENE","U368",,"UTAH POWER & LIGHT","A-733 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.34558","-111.15475","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","SWNE","U370",,"UTAH POWER & LIGHT","A-734 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.3456","-111.14052","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","SWNW","U371",,"UTAH POWER & LIGHT","A-735 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.34559","-111.15002","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","17","SENE","U373",,"UTAH POWER & LIGHT","A-732 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.34558","-111.15475","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"31","S","26","E","6","SWNENE","U374",,"KERR MCGEE CORP","31-26-6-2 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.12518","-109.10192","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2775","2941"
"30","S","26","E","31","SENWSW","U377",,"KERR MCGEE CORP","30-26-31-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.13262","-109.1172","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2580","2632"
"29","S","24","E","26","SENWNW","U378",,"KERR MCGEE CORP","29-24-26-1 LISBON (LV 26-1)","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.25748","-109.25245","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","CHINLE","TRIA","2475","2773"
"29","S","24","E","26","SENWNW","U378",,"KERR MCGEE CORP","29-24-26-1 LISBON (LV 26-1)","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.25748","-109.25245","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","CUTLER","PERM","2773","2946"
"30","S","25","E","36","NWSESE","U380",,"KERR MCGEE CORP","30-25-36-3 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.129","-109.12179","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","1994","2035"
"29","S","24","E","16","SENWNW","U381",,"KERR MCGEE CORP","29-24-16-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.28575","-109.29135","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","CHINLE","TRIA","2550","2640"
"29","S","24","E","16","SENWNW","U381",,"KERR MCGEE CORP","29-24-16-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.28575","-109.29135","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","CUTLER","PERM","2668","2699"
"30","S","26","E","19","SENENW","U382",,"KERR MCGEE CORP","30-26-19-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","T","38.16883","-109.11262","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2110","2263"
"23","S","6","E","20","N2NE","U383",,"USGS-CG","Q-2A QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.806667","-111.269722","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRET","100","119"
"23","S","6","E","20","N2NE","U383",,"USGS-CG","Q-2A QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.806667","-111.269722","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRET","146","155"
"23","S","6","E","4","SENW","U384",,"USGS-CG","Q-4 QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.844722","-111.257222","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRET","210","217"
"23","S","6","E","4","SENW","U384",,"USGS-CG","Q-4 QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.844722","-111.257222","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRET","224","245"
"22","S","6","E","1","SE","U387",,"USGS-CG","Q-13A QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.928889","-111.191389","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRET","375","384"
"22","S","6","E","1","SE","U387",,"USGS-CG","Q-13A QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.928889","-111.191389","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRET","393","403"
"22","S","6","E","1","SE","U387",,"USGS-CG","Q-13A QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.928889","-111.191389","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRET","610","619"
"30","S","25","E","10",,"U390",,"KERR MCGEE CORP","30-25-10-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.19237","-109.16526","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","CUTLER","PERM","2000","2059"
"29","S","24","E","8","NWNWNE","U392",,"KERR MCGEE CORP","29-24-8-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.30097","-109.29837","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2580","2679"
"29","S","24","E","36","SENESW","U393",,"KERR MCGEE CORP","29-24-36-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.23577","-109.22952","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2588","2702"
"29","S","24","E","27","SESESE","U394",,"KERR MCGEE CORP","29-24-27-2 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.24661","-109.25705","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2430","2533"
"31","S","26","E","6","SWNENE","U396",,"KERR MCGEE CORP","31-26-6-1 LISBON","LISBON VALLEY","FULL","UT","SAN JUAN","F","F","F","38.12518","-109.10192","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2605","2854"
"24","S","20","E","22",,"U397",,"LONG ISLAND L&E","24-20-22-2","7 MILE","FULL","UT","GRAND","F","F","F","38.7087","-109.69966","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","3054","3265"
"24","S","20","E","22",,"U397",,"LONG ISLAND L&E","24-20-22-2","7 MILE","FULL","UT","GRAND","F","F","F","38.7087","-109.69966","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","3451","3468"
"24","S","20","E","26",,"U398",,"LONG ISLAND L&E","24-20-26-2","7 MILE","FULL","UT","GRAND","F","F","F","38.69422","-109.68116","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2653","2775"
"24","S","20","E","26",,"U398",,"LONG ISLAND L&E","24-20-26-2","7 MILE","FULL","UT","GRAND","F","F","F","38.69422","-109.68116","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2777","2865"
"17","S","7","E","21","NWNE","U400",,"UTAH POWER & LIGHT","A-605 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.33477","-111.14045","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","NENE","U401",,"UTAH POWER & LIGHT","A-610 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.34921","-111.1358","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","NESE","U403",,"UTAH POWER & LIGHT","A-633 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.342","-111.13578","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","9","SESE","U404",,"UTAH POWER & LIGHT","A-608 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.35279","-111.13581","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","SESW","U406",,"UTAH POWER & LIGHT","A-660 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.33837","-111.14519","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","SWSE","U407",,"UTAH POWER & LIGHT","A-653 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.33839","-111.14047","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","17","SESE","U409",,"UTAH POWER & LIGHT","A-664 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.33832","-111.15462","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","17","NWNE","U410",,"UTAH POWER & LIGHT","A-749 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.34919","-111.15946","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","NESE","U412",,"UTAH POWER & LIGHT","A-629 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.342","-111.13578","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"17","S","7","E","16","NESE","U413",,"UTAH POWER & LIGHT","A-622 DEER CREEK","DEER CREEK MINE","FULL","UT","EMERY","F","F","F","39.342","-111.13578","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","BLACKHAWK","CRET","0","0"
"37","N","4","E","30","SESW","U415",,"ANACONDA MINERALS","CH-82-236 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.41879","-106.59606","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","88","1100"
"37","N","4","E","30","SENW","U416",,"ANACONDA MINERALS","CH-82-255 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","T","F","F","37.42603","-106.5961","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","62","804"
"37","N","4","E","30","NESW","U418",,"ANACONDA MINERALS","CH-82-281 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42241","-106.59608","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","14","65"
"37","N","4","E","30","SENW","U437",,"ANACONDA MINERALS","DDH-2 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.5961","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","10","498"
"37","N","4","E","30",,"U439",,"ANACONDA MINERALS","DDH-4 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42423","-106.59365","CENTER OF SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","20","460"
"37","N","4","E","30","NWSW","U443",,"ANACONDA MINERALS","DDH-8 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","T","T","F","37.42241","-106.60046","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","0","300"
"37","N","4","E","30","NESW","U445",,"ANACONDA MINERALS","DDH-10 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42241","-106.59608","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","28","300"
"37","N","4","E","30","NWSW","U449",,"ANACONDA MINERALS","DDH-14 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","T","F","37.42241","-106.60046","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","1466","4215"
"37","N","4","E","30","NWNW","U451",,"ANACONDA MINERALS","SM-1 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","20","351"
"37","N","4","E","30","NWNW","U453",,"ANACONDA MINERALS","SM-6 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","260","338"
"37","N","4","E","30","NWNW","U456",,"ANACONDA MINERALS","SM-11 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","270","598"
"37","N","4","E","30","NWNW","U457",,"ANACONDA MINERALS","SM-12 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","245","410"
"37","N","4","E","30","NWNW","U459",,"ANACONDA MINERALS","SM-14 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","335","553"
"37","N","4","E","30","NWNW","U460",,"ANACONDA MINERALS","SM-17 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","133","438"
"37","N","4","E","30","SWNW","U462",,"ANACONDA MINERALS","SM-19 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.60048","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","82","309"
"37","N","4","E","30","SWNW","U463",,"ANACONDA MINERALS","SM-20 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.60048","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","180","397"
"37","N","4","E","30","NWNW","U464",,"ANACONDA MINERALS","SM-23 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42965","-106.6005","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","625","818"
"37","N","4","E","30","SWNW","U467",,"ANACONDA MINERALS","SM-30 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.60048","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","0","156"
"37","N","4","E","30","SWNW","U468",,"ANACONDA MINERALS","SM-31 SUMMITVILLE","MISSIONARY","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.60048","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","430","488"
"37","N","4","E","30","SENW","U471",,"ANACONDA MINERALS","UA-4 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.5961","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","0","422"
"37","N","4","E","30","SENW","U472",,"ANACONDA MINERALS","UA-7 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.5961","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","0","446"
"37","N","4","E","30","SENW","U473",,"ANACONDA MINERALS","UD-1 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.5961","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","14","659"
"37","N","4","E","30","SENW","U476",,"ANACONDA MINERALS","UD-5 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42603","-106.5961","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","2","342"
"37","N","4","E","30","SENW","U477",,"ANACONDA MINERALS","UD-7 SUMMITVILLE","SUMMITVILLE","FULL","CO","RIO GRANDE","F","F","F","37.42605","-106.5967","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","UNKNOWN","UNKN","42","426"
"2","S","99","W","24","SWSE","U503",,"TOSCO","TG-1 & TG-1A",,"SLABBED","CO","RIO BLANCO","T","F","T","39.855481","-108.450425","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","1120","2123"
"22","S","6","E","23","SWNENE","U386",,"USGS-CG","Q-11 QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.892778","-111.208333","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRETACEOUS","63","80"
"22","S","6","E","23","SWNENE","U386",,"USGS-CG","Q-11 QUITCHUPAH","EMERY COAL","FULL","UT","EMERY","F","F","T","38.892778","-111.208333","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","FERRON","CRETACEOUS","183","187"
"3","S","96","W","23","SWSW","U504",,"TOSCO","TG-2-3",,"SLABBED","CO","RIO BLANCO","F","F","F","39.76956","-108.14221","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","20","636"
"4","S","95","W","3","NENW","U506",,"TOSCO","TB-5 CAMP BIRD",,"SLABBED","CO","RIO BLANCO","F","F","T","39.73683","-108.04351","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","13","1475"
"4","S","95","W","18","SESE","U512",,"TOSCO","12 LIBERTY BELL",,"SLABBED","CO","RIO BLANCO","F","F","F","39.69695","-108.09064","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","545","743"
"4","S","96","W","14","NWNW","U516",,"TOSCO","14-727 BUTE",,"SLABBED","CO","RIO BLANCO","F","F","F","39.709167","-108.143261","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","12","932"
"4","S","96","W","17","NESE","U517",,"WASATCH DEVELOPMENT","BUTE 1",,,"CO","RIO BLANCO","F","F","F","39.699436","-108.183043","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","41","54"
"4","S","98","W","19","NWNE","U521",,"TOSCO","OHIO 9 (TO-9)",,"SLABBED","CO","GARFIELD","F","F","F","39.6923","-108.43075","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","17","807"
"4","S","98","W","24","NENE","U525",,"SAVAGE DEVELOPMENT","WHISKEY",,"SPLIT","CO","GARFIELD","F","F","F","39.691922","-108.329824","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","31","623"
"4","S","98","W","29","SENW","U527",,"TOSCO","OHIO 32",,"SLABBED","CO","GARFIELD","F","F","F","39.6745","-108.417099","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","389","531"
"4","S","98","W","35","SWNE","U528",,"TOSCO","QUINN",,"FULL","CO","GARFIELD","F","F","F","39.659999","-108.356348","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","7","243"
"5","S","95","W","32","SESE","U530",,"UNION OIL","TH-1 (TH-A, TH-465)",,"FULL","CO","GARFIELD","F","F","F","39.56495","-108.07029","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERTIARY","42","60"
"5","S","95","W","32","NWSE","U531",,"UNION OIL","TH-2 (TH-B, TH-462)",,"FULL","CO","GARFIELD","F","F","F","39.56857","-108.07497","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERTIARY","68","88"
"5","S","95","W","32","SWNE","U533",,"UNION OIL","TH-4 (TH-D, TH-464)",,"FULL","CO","GARFIELD","F","F","F","39.57219","-108.07498","CENTER OF QUARTER SECTION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","29","49"
"3","S","97","W","4","NENE","U542",,"SHELL OIL COMPANY","1-4 GREENO",,"SLABBED","CO","RIO BLANCO","T","T","T","39.823832","-108.276406","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","631","2642"
"1","N","100","W","13","SESE","U543",,"USGS","78-9A CORE HOLE",,"SLABBED","CO","RIO BLANCO","T","F","F","40.065056","-108.556697","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","6","200"
"1","N","100","W","22","NWNE","U544",,"USGS","78-8 CORE HOLE",,"SLABBED","CO","RIO BLANCO","F","F","F","40.046356","-108.599759","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","20","630"
"2","N","99","W","29","NWSW","U547",,"USGS","78-9 CORE HOLE",,"SLABBED","CO","RIO BLANCO","F","F","F","40.113218","-108.536702","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","15","205"
"2","N","100","W","24","SESE","U548",,"USGS","78-7 CORE HOLE",,"FULL","CO","RIO BLANCO","F","F","F","40.121399","-108.560692","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","40","304"
"1","S","96","W","31","NWSW","U550",,"USGS","CR-1",,"SLABBED","CO","RIO BLANCO","F","F","F","39.921119","-108.217435","DERIVED FROM MAPPED LOCATION","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","941","2770"
"1","S","97","W","29","NWNWSW","U551",,"U S BUREAU OF MINES","COREHOLE 01-A",,"THICK SLAB","CO","RIO BLANCO","F","F","T","39.933331","-108.312157","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","833","2539"
"1","S","97","W","31","SWSWSE","U553",,"U S BUREAU OF MINES","COREHOLE 01",,"THICK SLAB","CO","RIO BLANCO","F","F","T","39.912853","-108.322271","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","750","2267"
"1","S","97","W","31","SWSWSE","U553",,"U S BUREAU OF MINES","COREHOLE 01",,"THICK SLAB","CO","RIO BLANCO","F","F","T","39.912853","-108.322271","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","2272","2383"
"1","S","98","W","26","C NWNE","U555",,"SINCLAIR OIL & GAS","1 SKYLINE",,"SLABBED","CO","RIO BLANCO","F","F","T","39.939896","-108.358008","FROM STATE RECORDS","NO SPECIAL RESTRICTIONS","GREEN RIVER","TERT","789","2913"
